,molecule_chembl_id,IC50,units,smiles,pIC50,graph
6170,CHEMBL3683807,21150.0,nM,NC1=N[C@@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)[C@@H]2C[C@@H]2O1,4.674689628288939,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='NC1=N[C@@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)[C@@H]2C[C@@H]2O1')"
6171,CHEMBL1163407,21400.0,nM,CC1=C(C(=O)NOCc2ccccc2)C(c2ccccc2)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=C(C)N1S(C)(=O)=O,4.669586226650809,"Data(x=[47, 9], edge_index=[2, 102], edge_attr=[102, 3], smiles='CC1=C(C(=O)NOCc2ccccc2)C(c2ccccc2)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=C(C)N1S(C)(=O)=O')"
6172,CHEMBL2059453,21400.0,nM,Cc1ccccc1SCC(O)Cn1c2c(c3ccccc31)CCC2,4.669586226650809,"Data(x=[24, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='Cc1ccccc1SCC(O)Cn1c2c(c3ccccc31)CCC2')"
6173,CHEMBL3586138,21700.0,nM,Cl.NC1=NC2CCC(NC(=O)c3ccccc3)CC2CS1,4.663540266151471,"Data(x=[21, 9], edge_index=[2, 44], edge_attr=[44, 3], smiles='Cl.NC1=NC2CCC(NC(=O)c3ccccc3)CC2CS1')"
6174,CHEMBL565250,21900.0,nM,NC1=NC(c2ccccc2)(c2cccc(C(F)(F)F)c2)C2=NCCCN12,4.6595558851598815,"Data(x=[26, 9], edge_index=[2, 58], edge_attr=[58, 3], smiles='NC1=NC(c2ccccc2)(c2cccc(C(F)(F)F)c2)C2=NCCCN12')"
6175,CHEMBL3900213,21970.0,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(NCCCN(C)C)N(CCCN(C)C)C1=O,4.65816994307949,"Data(x=[39, 9], edge_index=[2, 86], edge_attr=[86, 3], smiles='COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(NCCCN(C)C)N(CCCN(C)C)C1=O')"
6176,CHEMBL495292,22000.0,nM,O=C1N=C(NC2CCCCC2)C2(CCN(Cc3ccccc3)CC2)N1c1ccccc1,4.657577319177793,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='O=C1N=C(NC2CCCCC2)C2(CCN(Cc3ccccc3)CC2)N1c1ccccc1')"
6177,CHEMBL4112944,22000.0,nM,CC(C)[C@@H]1C[C@H](c2ccccc2)CCN1C(=O)[C@@H]1CNC[C@]12CCCc1ccccc12,4.657577319177793,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='CC(C)[C@@H]1C[C@H](c2ccccc2)CCN1C(=O)[C@@H]1CNC[C@]12CCCc1ccccc12')"
6178,CHEMBL3954417,22000.0,nM,CC(C)[C@H]1C[C@@H](c2ccccc2)CCN1C(=O)[C@H]1CNC[C@@]12CCCc1ccccc12,4.657577319177793,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='CC(C)[C@H]1C[C@@H](c2ccccc2)CCN1C(=O)[C@H]1CNC[C@@]12CCCc1ccccc12')"
6179,CHEMBL2396987,22000.0,nM,C[C@@]1(c2ccccc2)CCSC(N)=N1,4.657577319177793,"Data(x=[14, 9], edge_index=[2, 30], edge_attr=[30, 3], smiles='C[C@@]1(c2ccccc2)CCSC(N)=N1')"
6180,CHEMBL1093393,22000.0,nM,CCC(N)(COCc1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)Cc1ccccc1,4.657577319177793,"Data(x=[38, 9], edge_index=[2, 80], edge_attr=[80, 3], smiles='CCC(N)(COCc1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)Cc1ccccc1')"
6181,CHEMBL442238,22000.0,nM,CC(C)N1CCCCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc1nc(N(C)S(C)(=O)=O)c2,4.657577319177793,"Data(x=[34, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='CC(C)N1CCCCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc1nc(N(C)S(C)(=O)=O)c2')"
6182,CHEMBL1087431,22200.0,nM,C[C@@H](NC(=O)c1cc(C(=O)OCC(O)(CN)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.653647025549361,"Data(x=[39, 9], edge_index=[2, 82], edge_attr=[82, 3], smiles='C[C@@H](NC(=O)c1cc(C(=O)OCC(O)(CN)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1')"
6183,CHEMBL2381680,22200.0,nM,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(CCc3ccccc3)c2)cc1=O,4.653647025549361,"Data(x=[26, 9], edge_index=[2, 58], edge_attr=[58, 3], smiles='Cn1c(N)nc([C@H]2C[C@H]2c2cccc(CCc3ccccc3)c2)cc1=O')"
6184,CHEMBL1083184,22400.0,nM,C[C@@H](NC(=O)c1cc(CCC[C@](N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.649751981665837,"Data(x=[38, 9], edge_index=[2, 80], edge_attr=[80, 3], smiles='C[C@@H](NC(=O)c1cc(CCC[C@](N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1')"
6185,CHEMBL2019032,22400.0,nM,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2ccccc2o1,4.649751981665837,"Data(x=[41, 9], edge_index=[2, 88], edge_attr=[88, 3], smiles='Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2ccccc2o1')"
6186,CHEMBL2181983,22600.0,nM,O=C(OC1CCSc2ccc(Br)cc21)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12,4.645891560852599,"Data(x=[28, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='O=C(OC1CCSc2ccc(Br)cc21)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12')"
6187,CHEMBL3326709,22600.0,nM,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,4.645891560852599,"Data(x=[40, 9], edge_index=[2, 88], edge_attr=[88, 3], smiles='O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O')"
6188,CHEMBL3956398,22780.0,nM,COC1CCC2(CC1)C(C)(C)c1ccc(Br)cc1C21N=C(N)N(C)C1=O,4.642446280256919,"Data(x=[26, 9], edge_index=[2, 58], edge_attr=[58, 3], smiles='COC1CCC2(CC1)C(C)(C)c1ccc(Br)cc1C21N=C(N)N(C)C1=O')"
6189,CHEMBL3693248,23099.0,nM,N=C1NC(CF)(c2cc(-c3cncc(F)c3)c(CO)cc2F)C2CC2O1,4.63640682114173,"Data(x=[26, 9], edge_index=[2, 58], edge_attr=[58, 3], smiles='N=C1NC(CF)(c2cc(-c3cncc(F)c3)c(CO)cc2F)C2CC2O1')"
6190,CHEMBL2177489,23100.0,nM,CCCOc1cccc(CN2CC[C@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@@H]2C)c1,4.636388020107856,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='CCCOc1cccc(CN2CC[C@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@@H]2C)c1')"
6191,CHEMBL2172799,23200.0,nM,CCc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,4.634512015109101,"Data(x=[26, 9], edge_index=[2, 58], edge_attr=[58, 3], smiles='CCc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1')"
6192,CHEMBL1165489,23200.0,nM,CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,4.634512015109101,"Data(x=[45, 9], edge_index=[2, 94], edge_attr=[94, 3], smiles='CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1')"
6193,CHEMBL1762678,23260.0,nM,COc1ccc(C2=CC(=O)C(c3ccc(OC)cc3)=CC2=O)cc1,4.63339028960757,"Data(x=[24, 9], edge_index=[2, 52], edge_attr=[52, 3], smiles='COc1ccc(C2=CC(=O)C(c3ccc(OC)cc3)=CC2=O)cc1')"
6194,CHEMBL2437445,23300.0,nM,COc1ccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)cc1.O=C(O)C(F)(F)F,4.632644078973981,"Data(x=[34, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='COc1ccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)cc1.O=C(O)C(F)(F)F')"
6195,CHEMBL4847981,23400.0,nM,COc1ccccc1CNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)CC(c1ccccc1)c1ccccc1,4.6307841425898575,"Data(x=[38, 9], edge_index=[2, 82], edge_attr=[82, 3], smiles='COc1ccccc1CNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)CC(c1ccccc1)c1ccccc1')"
6196,CHEMBL3894342,23700.0,nM,NC1=N[C@](CF)(c2cc(Nc3cc(Cl)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,4.6252516539898965,"Data(x=[28, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='NC1=N[C@](CF)(c2cc(Nc3cc(Cl)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1')"
6197,CHEMBL1762685,23920.0,nM,COc1ccc(-c2cc(OC(C)=O)c(-c3ccc(OC)cc3)cc2OC(C)=O)cc1,4.621238824683627,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='COc1ccc(-c2cc(OC(C)=O)c(-c3ccc(OC)cc3)cc2OC(C)=O)cc1')"
6198,CHEMBL235753,24000.0,nM,Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O,4.619788758288394,"Data(x=[23, 9], edge_index=[2, 50], edge_attr=[50, 3], smiles='Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O')"
6199,CHEMBL469117,24000.0,nM,Cc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1NS(C)(=O)=O,4.619788758288394,"Data(x=[25, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='Cc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1NS(C)(=O)=O')"
6200,CHEMBL220895,24000.0,nM,CCCOc1cncc(-c2cccc(CNc3cccnc3N)c2)c1,4.619788758288394,"Data(x=[25, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='CCCOc1cncc(-c2cccc(CNc3cccnc3N)c2)c1')"
6201,CHEMBL3688697,24087.0,nM,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)[C@@H]2C[C@@H]2O1,4.618217287364813,"Data(x=[27, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)[C@@H]2C[C@@H]2O1')"
6202,CHEMBL2172803,24300.0,nM,COCc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,4.614393726401688,"Data(x=[27, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='COCc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1')"
6203,CHEMBL4127289,24300.0,nM,COc1cccc(-c2nc(SC(C(N)=O)c3nc(-c4cccc([N+](=O)[O-])c4)cs3)[nH]c(=O)c2C#N)c1,4.614393726401688,"Data(x=[36, 9], edge_index=[2, 78], edge_attr=[78, 3], smiles='COc1cccc(-c2nc(SC(C(N)=O)c3nc(-c4cccc([N+](=O)[O-])c4)cs3)[nH]c(=O)c2C#N)c1')"
6204,CHEMBL3688671,24421.0,nM,NC1=N[C@@](c2cc(NC(=O)C3=CCCCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,4.612236556378444,"Data(x=[27, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='NC1=N[C@@](c2cc(NC(=O)C3=CCCCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1')"
6205,CHEMBL2169922,24500.0,nM,Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3cccc(CCO)c3)cc2)cc1=O,4.610833915635467,"Data(x=[27, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3cccc(CCO)c3)cc2)cc1=O')"
6206,CHEMBL1165107,24600.0,nM,CCCC1C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=CN(CC(=O)OC(C)C)C=C1C(=O)OC(C)(C)C,4.609064892896621,"Data(x=[41, 9], edge_index=[2, 86], edge_attr=[86, 3], smiles='CCCC1C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=CN(CC(=O)OC(C)C)C=C1C(=O)OC(C)(C)C')"
6207,CHEMBL3703245,24800.0,nM,NC1=NC2(CS1)c1cc(Br)ccc1OCC21COC1,4.605548319173784,"Data(x=[19, 9], edge_index=[2, 44], edge_attr=[44, 3], smiles='NC1=NC2(CS1)c1cc(Br)ccc1OCC21COC1')"
6208,CHEMBL3683900,24805.0,nM,NC1=N[C@@](c2cc(NC(=O)c3coc(C#CC4CC4)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,4.605460768627796,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='NC1=N[C@@](c2cc(NC(=O)c3coc(C#CC4CC4)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1')"
6209,CHEMBL1087432,24900.0,nM,C[C@@H](NC(=O)c1cc(C(=O)NCC(O)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.603800652904264,"Data(x=[39, 9], edge_index=[2, 82], edge_attr=[82, 3], smiles='C[C@@H](NC(=O)c1cc(C(=O)NCC(O)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1')"
6210,CHEMBL221170,25000.0,nM,COc1cccc(-c2cccc(CCc3cccc(N)n3)c2)c1,4.6020599913279625,"Data(x=[23, 9], edge_index=[2, 50], edge_attr=[50, 3], smiles='COc1cccc(-c2cccc(CCc3cccc(N)n3)c2)c1')"
6211,CHEMBL1163547,25000.0,nM,C=CN(C=C)C(=O)c1cc(OCC(=O)NCCCCCN)cc(C(=O)N[C@H](C)c2ccccc2)c1,4.6020599913279625,"Data(x=[35, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='C=CN(C=C)C(=O)c1cc(OCC(=O)NCCCCCN)cc(C(=O)N[C@H](C)c2ccccc2)c1')"
6212,CHEMBL222533,25000.0,nM,C=CCN(CC=C)C(=O)c1cc(OCC(=O)NCCCCCN)cc(C(=O)N[C@H](C)c2ccccc2)c1,4.6020599913279625,"Data(x=[37, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='C=CCN(CC=C)C(=O)c1cc(OCC(=O)NCCCCCN)cc(C(=O)N[C@H](C)c2ccccc2)c1')"
6213,CHEMBL449357,25000.0,nM,COc1ccc(C2(c3csc(N)n3)CCCC2)cc1,4.6020599913279625,"Data(x=[19, 9], edge_index=[2, 42], edge_attr=[42, 3], smiles='COc1ccc(C2(c3csc(N)n3)CCCC2)cc1')"
6214,CHEMBL51003,25000.0,nM,CC(C)CC(NC(=O)CCCOc1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,4.6020599913279625,"Data(x=[56, 9], edge_index=[2, 114], edge_attr=[114, 3], smiles='CC(C)CC(NC(=O)CCCOc1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C')"
6215,CHEMBL2380438,25000.0,nM,CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1,4.6020599913279625,"Data(x=[24, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1')"
6216,CHEMBL2181985,25400.0,nM,N#CC1(OC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)CCCCC1,4.5951662833800615,"Data(x=[25, 9], edge_index=[2, 56], edge_attr=[56, 3], smiles='N#CC1(OC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)CCCCC1')"
6217,CHEMBL2059606,25400.0,nM,Oc1ccccc1SCC(O)Cn1c(-c2ccccc2)cc2ccccc21,4.5951662833800615,"Data(x=[27, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='Oc1ccccc1SCC(O)Cn1c(-c2ccccc2)cc2ccccc21')"
6218,CHEMBL1165658,25500.0,nM,Oc1c(I)cc(I)cc1/C=N/Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,4.5934598195660445,"Data(x=[32, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='Oc1c(I)cc(I)cc1/C=N/Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1')"
6219,CHEMBL3688675,25543.0,nM,COCCC(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,4.592728096621095,"Data(x=[25, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='COCCC(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1')"
6220,CHEMBL2169937,25600.0,nM,Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3ccccc3)cc2)cc1=O,4.591760034688151,"Data(x=[24, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3ccccc3)cc2)cc1=O')"
6221,CHEMBL3908098,25710.0,nM,NC1=N[C@]2(c3ccccc3F)CO[C@H](C3CC3)C[C@@H]2CS1,4.58989792335714,"Data(x=[21, 9], edge_index=[2, 48], edge_attr=[48, 3], smiles='NC1=N[C@]2(c3ccccc3F)CO[C@H](C3CC3)C[C@@H]2CS1')"
6222,CHEMBL2347880,25740.0,nM,COc1ccccc1C(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3o/c2=N\c2ccccc2)CC1,4.589391457431632,"Data(x=[43, 9], edge_index=[2, 96], edge_attr=[96, 3], smiles='COc1ccccc1C(=O)N1CCN(c2ccc(Br)cc2NC(=O)c2cc3ccccc3o/c2=N\c2ccccc2)CC1')"
6223,CHEMBL3703240,26000.0,nM,COCCCc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)CO2,4.585026652029182,"Data(x=[23, 9], edge_index=[2, 52], edge_attr=[52, 3], smiles='COCCCc1ccc2c(c1)C1(COC(N)=N1)C1(COC1)CO2')"
6224,CHEMBL3604595,26000.0,nM,CCC[C@H](NC(=O)[C@H](O)[C@H](Cc1cccs1)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)O,4.585026652029182,"Data(x=[47, 9], edge_index=[2, 96], edge_attr=[96, 3], smiles='CCC[C@H](NC(=O)[C@H](O)[C@H](Cc1cccs1)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)O')"
6225,CHEMBL1221977,26000.0,nM,CN(C(=O)CCCn1c(N)nc2cc(Cl)ccc21)C1CCCCC1,4.585026652029182,"Data(x=[24, 9], edge_index=[2, 52], edge_attr=[52, 3], smiles='CN(C(=O)CCCn1c(N)nc2cc(Cl)ccc21)C1CCCCC1')"
6226,CHEMBL4126751,26100.0,nM,COc1cccc(-c2nc(SC(C(N)=O)c3nc(-c4ccc([N+](=O)[O-])cc4)cs3)[nH]c(=O)c2C#N)c1,4.583359492661719,"Data(x=[36, 9], edge_index=[2, 78], edge_attr=[78, 3], smiles='COc1cccc(-c2nc(SC(C(N)=O)c3nc(-c4ccc([N+](=O)[O-])cc4)cs3)[nH]c(=O)c2C#N)c1')"
6227,CHEMBL1163421,26100.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)C2=CN(CC(=O)OC(C)C)C(C)=C(C(C)=O)C2C)c1,4.583359492661719,"Data(x=[42, 9], edge_index=[2, 88], edge_attr=[88, 3], smiles='COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)C2=CN(CC(=O)OC(C)C)C(C)=C(C(C)=O)C2C)c1')"
6228,CHEMBL3639827,26194.0,nM,NC1=N[C@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,4.581798176821752,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='NC1=N[C@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1')"
6229,CHEMBL1163932,26400.0,nM,CC(=O)C1=C(C)N(CC(=O)OC(C)C)C(C)=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2cccc(F)c2)C1C,4.578396073130169,"Data(x=[41, 9], edge_index=[2, 86], edge_attr=[86, 3], smiles='CC(=O)C1=C(C)N(CC(=O)OC(C)C)C(C)=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2cccc(F)c2)C1C')"
6230,CHEMBL2347881,26430.0,nM,O=C(Nc1cc(Br)ccc1N1CCN(C(=O)c2cccc([N+](=O)[O-])c2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,4.577902836868289,"Data(x=[44, 9], edge_index=[2, 98], edge_attr=[98, 3], smiles='O=C(Nc1cc(Br)ccc1N1CCN(C(=O)c2cccc([N+](=O)[O-])c2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1')"
6231,CHEMBL3925243,26600.0,nM,CNC(=O)c1ccc(C#Cc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,4.575118363368933,"Data(x=[32, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='CNC(=O)c1ccc(C#Cc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1')"
6232,CHEMBL1163422,26600.0,nM,CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNc1cccc(OC)c1,4.575118363368933,"Data(x=[44, 9], edge_index=[2, 92], edge_attr=[92, 3], smiles='CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNc1cccc(OC)c1')"
6233,CHEMBL3683810,26621.0,nM,Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(CF)N=C(N)O[C@H]3C[C@H]32)c1,4.574775634574161,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(CF)N=C(N)O[C@H]3C[C@H]32)c1')"
6234,CHEMBL3905256,26800.0,nM,C[C@@]1(c2cc(Nc3nc4cc(Cl)ccc4o3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,4.5718652059712115,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='C[C@@]1(c2cc(Nc3nc4cc(Cl)ccc4o3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1')"
6235,CHEMBL1165490,26900.0,nM,CC(=O)OCCCN1C(C)=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)C(C)C(C(=O)OCc2ccccc2)=C1C,4.570247719997592,"Data(x=[44, 9], edge_index=[2, 94], edge_attr=[94, 3], smiles='CC(=O)OCCCN1C(C)=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)C(C)C(C(=O)OCc2ccccc2)=C1C')"
6236,CHEMBL2322538,26900.0,nM,NCc1ccc(CNC(=O)C(Cc2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,4.570247719997592,"Data(x=[32, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='NCc1ccc(CNC(=O)C(Cc2ccccc2)c2ccc(-c3ccccc3)cc2)cc1')"
6237,CHEMBL52317,27000.0,nM,CCCCOc1ccc(C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)O)C(C)C)cc1,4.568636235841013,"Data(x=[57, 9], edge_index=[2, 116], edge_attr=[116, 3], smiles='CCCCOc1ccc(C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)O)C(C)C)cc1')"
6238,CHEMBL3659641,27000.0,nM,COc1ccc(C2(c3cn(C)c(N)n3)CCCCC2)cc1,4.568636235841013,"Data(x=[21, 9], edge_index=[2, 46], edge_attr=[46, 3], smiles='COc1ccc(C2(c3cn(C)c(N)n3)CCCCC2)cc1')"
6239,CHEMBL1163420,27100.0,nM,CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNc1cccc(F)c1,4.567030709125595,"Data(x=[43, 9], edge_index=[2, 90], edge_attr=[90, 3], smiles='CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNc1cccc(F)c1')"
6240,CHEMBL2408754,27105.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC2(COC2)Oc2ccc(CC(C)(C)C)cc21,4.566950588383387,"Data(x=[36, 9], edge_index=[2, 78], edge_attr=[78, 3], smiles='CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC2(COC2)Oc2ccc(CC(C)(C)C)cc21')"
6241,CHEMBL2136098,27200.0,nM,CC1(C)Cc2ccccc2C(NC(Cc2ccccc2)C(=O)O)=N1,4.565431095965801,"Data(x=[24, 9], edge_index=[2, 52], edge_attr=[52, 3], smiles='CC1(C)Cc2ccccc2C(NC(Cc2ccccc2)C(=O)O)=N1')"
6242,CHEMBL3911790,27400.0,nM,CC#Cc1ccc(-c2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,4.562249437179612,"Data(x=[29, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='CC#Cc1ccc(-c2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1')"
